uuid,author,published,title,text,crawled,domain,URL
e84dd1c3d9d9d3885e903df97dced7440f16a6d8,Margo McDiarmid,2017-03-23T19:25:34Z,Budget targets $3.4B for 'critical' needs of Indigenous communities,federal government increasing spending post-secondary education  community infrastructure health indigenous people clear attempt quell criticism handling serious issues continue plague nations inuit communities this year's budget adds $3 4 billion years areas  critical need   addition $8 4 billion pledged 2016  we investments will difference   finance bill morneau budget news conference education skills training spending  $219 allocated years of that  $90 will post-secondary student support program years  government estimates money will support financial 4 600 nations inuit students the liberals' 2015 election campaign promised add $50 annually program  money left government's budget year  trudeau government faced criticism omission indigenous groups estimate 10 000 students waiting list funding help advance education training canada's indigenous population growing rapidly  half age 25 in addition  budget will provide $25 years indspire  charity helps indigenous students post-secondary institutions find jobs  $104 development training  adult education reducing employment barriers young people living reserves this year's money includes $828 2 nations inuit health  $118 2 support mental health programs $15 fight drug addiction the budget sets $1 1 billion  improving indigenous communities  there's huge adequate housing  better health facilities  schools safe drinking water so far  18 long-term drinking water advisories lifted nations  71 go the budget promises remaining long-term advisories will cleared march 2021 there's additional money help northern remote indigenous communities switch diesel power generation  diesel fuel heat electrical power remote communities  it's expensive bad environment  budget sets $715 11 years  money  help communities develop renewable energy hook existing electricity grids move fuel but budget pledges  further relationship indigenous people  money nations child family services program last year's budget set $634 8 years that  liberals fire slow money door help children families need last year  canadian human rights tribunal ruled canada discriminates nations children compared children receive provincial programs  tribunal holding hearing week examine ottawa abide decision this year's budget document mention program a spokesperson indigenous affairs minister carolyn bennett that's change $635 allocated year's budget that's rolling planned james fitz-morris email cbc news 2016 budget set funding child welfare will increase annually years  starting $71 1 2016-17 increasing $176 8 year 2020-21 last july  department announced additional $382 implement jordan's principle  ensure equal access health care social services children three years but cindy blackstock  head nations child family caring society  disappointed there's additional money budget help kids troubled family situations  nothing despite three legal orders government canada comply generation nations children unnecessarily removed families canada's inequitable funding   blackstock  that discrimination continues today  morneau told reporters sorting thorny issue going time  you'll continuing dialogue  continuing focus discussions engaged  adequate resources difference we're expected make   morneau said assembly nations national chief perry bellegarde budget  important positive investments  help close socioeconomic gap nations  urged government move faster ensure real ground  i'll happy gap finally closed nations enjoy quality life canadians   said   first nations help government deliver better priorities peoples  work deliver move now  he welcomed additional resources support archive indigenous languages  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/politics/liberal-budget-indigenous-2017-1.4035409?cmp=rss
cd6674c001db0c3940191a636f1931318ee5224e,Ciara Long,2017-03-23T19:25:34Z,Canada suspends meat imports from 2 Brazil plants in food scandal,canadian government suspended imports brazilian meat producers investigation allegedly doctoring selling rotten meat paying officials turn blind eye  canadian food inspection agency announced earlier week banning beef poultry products jbs brf  world's biggest meat companies some jurisdictions further: argentina  chile  mexico  japan european union banned imports producers well 20 smaller plants implicated investigation  thursday  china confirmed ban initial ambiguous measures left hundreds tons meat adrift sea shipping companies unable deliver meat country's ports transshipment points  do the scandal emerged friday brazil's national police announced findings two-year investigation involving meat producers' practices alleged corruption government officials the investigators allege jbs brf disguised inedible beef  pork chicken  bound domestic consumption export  injecting meat chemicals acids improve appearance smell  mixing expired meat healthy meat  fleshing meat considered weak water low-cost starch  manioc flour both companies deny wrongdoing  brazilian politicians downplayed scandal  ministry agriculture spokesperson eumar novacki news conference consuming meat companies posed  very small risks  consumers  brazilian president michel temer called scandal  a fuss  that reassure 150 countries companies export to   the reputation brazilian beef  brazilian agricultural product  will tarnished — doubt that   prof  chris elliot  founder institute global food security  told cbc news   for brazil  large meat-producing country exporting world  remarkable there's widespread fraud going on  investigators operation weak meat uncovered evidence bribes paid brazilian officials  including federal ministry agriculture  way  police issued 38 arrest warrants closed 21 meat-packing facilities inspection brazil's federal justice minister  osmar serraglio  allegedly caught tape calling inspectors investigation  big boss  phone conversation leaders bribery scheme parana state serraglio  oversees investigating police force  police raids prove interfering inquiry  police brazil insufficient evidence launch separate investigation minister's involvement  prof  decio zylbersztajn  founder agribusiness intelligence center-pensa  told cbc news email surprised scandal  agribusiness involved corruption sector   zylbersztajn said   opportunism reality faced governments corporations  brazil exported $5 9 billion worth poultry $4 3 billion worth beef 2015  japan  russia middle east principal customers  jbs brf account percentage trade canada imports $53 worth animal products brazil year  mit's   there's knowing brazilian meat canadian supermarkets global supply chain complicated elliott tracing meat product's destination trickier seems   absolutely  u s  — bought $297 8 brazil's meat 2016 — processes meat brazil sells canada  one complicated supply chains red meat  processed red meat   elliott   food true global commodity  knowing food close impossible cases  brazil relies agribusiness key sector stability struggles pull recession  prof  felipe serigati  sao paulo school economics  told cbc news expect scandal impact brazil's economic recovery  although meat sector important  economy going grow shrink events   serigati said   there economic sectors could  isolated form  destabilize brazilian economy   serigati however  elliott anticipates scandal will worldwide consequences  provoking rise commodity prices globally  believes arrangements — bribing officials grade unsuitable meat edible consumption — will uncovered countries export large amounts meat  importers tighter inspections brazil's revelation  over weeks  will scandal will spread   said   it's brazil   ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/world/brazil-canada-meat-scandal-1.4038121?cmp=rss
51fa4e3b306877e8badee8ccba5ef208ea5696c3,CBC News,2017-03-23T19:25:34Z,Uber Canada hits back at Liberal plan to charge tax on rides,uber canada federal government hit brakes plans charge gst/hst ride-hailing fares finance minister bill morneau unveiled proposed tax wednesday's budget an executive uber's canadian operations thursday called  tax innovation  hurt uber drivers users  at time canadians spend time stuck traffic — people encouraged leave cars home  public transit  share rides — supporting policies sustainable transportation affordable  expensive   ian black  regional general manager uber canada  statement morneau's proposed tax uber ride-hailing services time impose gst/hst fares  traditional taxi services  change will broaden definition taxi business ensure uber web-based ride-hailing services required charge remit tax the change definition taxi business will july 1 the change add $3 additional revenue ottawa's coffers 2017-18  federal budget suggests measure help level playing field create tax fairness uber disagrees government's approach  federal tax laws offer small business owners break collecting sales tax  unfairly exclude taxi drivers   black said   the best support taxi drivers level playing field extend exemption them  uber hoping  meaningful  consultation government issue  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/uber-gst-tax-budget-1.4038389?cmp=rss
8dccc31306bb3dc86082e2ccc08b951717db7693,CBC News,2017-03-23T19:25:34Z,U.S. set to recommend approval of Keystone XL pipeline on Friday,keystone xl pipeline expected recommendation approval u s  state department friday the associated press  cited unnamed sources  tom shannon — undersecretary state department — will issue approval tomorrow that move clear white house approve pipeline  we'll update tomorrow   white house spokesman sean spicer told reporters thursday politico earlier reported approval monday  day 60-day timeline set motion u s  president donald trump january  issued executive order invited calgary-based transcanada corp  reapply presidential permit  order instructed u s  state department  take actions appropriate facilitate expeditious review   1 900-kilometre  90-centimetre diameter pipeline bring 830 000 barrels oil day hardisty  alta   montana south dakota steele city  neb  tie existing keystone pipeline  carries oil illinois texas  we anticipate decision state department 60 days given   transcanada spokesman terry cunha told cbc news email statement   at moment  continue work administration presidential permit application  approval u s  government final hurdle project  win approval nebraska  decision nebraska public service commission expected late september  politico said the project approval landowners state  all approvals place north 49th parallel [for keystone xl]   carr thursday parliament hill  keystone xl originally rejected president barack obama  turned november 2015  will serve national interests united states   ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/keystone-approval-us-government-1.4037797?cmp=rss
28618c9cbd5b5bfee970a8c11b4a66dd25ab813f,The Canadian Press,2017-03-23T19:25:34Z,New Valeant Pharmaceuticals CEO got almost $63M US in compensation,valeant pharmaceuticals chairman ceo received $62 7 compensation months work year  quebec-based drug giant reported  disappointing  financial performance in proxy report ahead 2 annual meeting  valeant joseph papa's compensation included $42 stock awards  $10 stock options  $8-million signing bonus salary $980 769 salary the 61-year-old company helm may his compensation half $141 6 predecessor michael pearson 2015 left company early year pearson received $12 compensation year  $10 5-million severance $669 231 salary valeant rough year 2016 lost 90 cent stock value  racked losses $2 4 billion scrutiny drug pricing practices  while disappointed financial share price performance  accomplished steps position company turnaround   filing  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/valeant-ceo-joseph-papa-compensation-1.4038090?cmp=rss
4ba5935340b9105bfe0b4a6b93d0bfc075a9370d,Sophia Harris,2017-03-23T19:25:34Z,Air Miles investigating after finding thieves stole miles from members,air miles warning members thieves managed steal cash miles collectors  theft happened  small number  cases points buy products stores  rewards program air miles reports it's early stages investigating theft   we working diligently resolve situation contacted retail partners  police canadian anti-fraud centre    members to protect collectors  air miles temporarily halted option allowed members cash miles buy products participating retailers  gas shell  groceries sobeys drug store items rexall  collectors cash miles buy gift cards online participating stores air miles advising members protect keeping private collector pin numbers account  program members' personal remains protected compromised theft rewards expert patrick sojka believes breach waiting happen air miles  shoppers aren't required enter password pin number miles store purchases  instead  opt automatic check-out  input else's account number buy products  i'm surprised sooner people started peoples' air miles numbers redeem cash rewards   sojka  calgary-based resource site rewards canada  there's true kind prove you're person who's holding air miles account  air miles protections place help customers cash miles  include putting daily cap amount instant cash redemptions  alerting members email transaction made  requiring members pin number setting cash miles account  members collect miles  designate dream cash miles  dream miles rewards vacations merchandise  cash miles solely products participating retailers  typically  95 reward miles equals $10 purchase  air miles rewards program 11 active collector accounts  february  loblaw experienced problem points theft  grocery store giant  pc rewards collectors beef passwords points stolen members' accounts loblaw breach stemmed people weak username password combinations  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/air-miles-rewards-program-theft-1.4037632?cmp=rss
e9db32ddb549de1c5f0162d51845f02901cabacc,The Canadian Press,2017-03-23T19:25:34Z,Finance minister doesn't rule out future changes to capital gains taxes,ottawa changes federal budget capital gains taxed  finance minister bill morneau completely ruling changes future when asked changes profits selling personal assets taxed future  morneau left door open thursday  we decided budget   morneau asked chances future changes rumours increase capital gains taxes widespread bay street ahead budget wednesday under current rules  half investors' capital gains included calculating income taxes  speculation suggested rate increase two-thirds three-quarters jack mintz  tax policy expert university calgary  raising taxes capital gains hurt innovation  if raised capital gains tax rate that's going encourage people american market start businesses develop things opposed happens   said  it's good signal point start hiking taxes investors point  ontario finance minister charles sousa written morneau changes taxation capital gains sale homes classified primary residence sousa wanted increase address speculative investors flipping homes hot housing markets toronto help easier first-time homebuyers  it wasn't budget address ways   sousa said ensuring wealthy canadians pay fair share taxes key issue liberals raised income taxes highest earners budget year cut taxes middle in budget year  liberals government reviewing rich private corporations limit taxes morneau identified ways private corporation reduce income taxes splitting income family members advantage lower tax rate capital gains  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/canada/calgary/finance-minister-capital-gains-tax-changes-1.4038536?cmp=rss
b7644f7da42b0fd6897bb0435003b5e2afd98c32,CBC News,2017-03-23T19:25:34Z,Number of people receiving EI shrank in January,fewer canadians received employment insurance benefits month 2017  number beneficiaries 0 3 cent december's level a total 567 900 people received ei benefits january  3 7 cent compared month year earlier  statistics canada annual increase  largely result increases alberta  on monthly basis  however  6 2 cent fewer albertans ei  that's largest monthly cent decline alberta april 2012  statistics canada the monthly decline saskatchewan 1 9 cent  newfoundland labrador 1 1 cent monthly decline  highest monthly increase ei benefits quebec  2 8 cent canadians turned program  monthly beneficiaries 1 5 cent manitoba 1 1 cent prince edward island canada's unemployment rate fell 6 6 cent february  economy net gain 15 000 jobs  part year-over-year increase january changes ei policy  including july 2016   statistics canada those changes included  ei extending length ei benefits regions facing increased unemployment  alberta  parts saskatchewan  newfoundland labrador  the january decrease number beneficiaries provinces reflect increase number people exhausted extended benefits   statistics canada  in alberta  january decrease number beneficiaries reflect improvements local labour market  coinciding rise global oil prices  well remediation reconstruction activity fort mcmurray 2016 wildfires   ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/january-2017-employment-insurance-1.4037465?cmp=rss
b38a0edccd8a15279dfad52145bc330078e40159,The Canadian Press,2017-03-23T19:25:34Z,A dairy-for-lumber deal? Think-tank paper proposes Canada-U.S. swap for NAFTA,common canadian dairy include milk  cream  yogurt  butter cheese  report suggests altogether application: bargaining chip a free-market tank suggests offering american negotiators upcoming nafta talks open trade dairy  exchange stable trade softwood lumber secure long-term peace perennially problematic file squeezing protectionism industries good consumers  spur economic productivity  ultimately result successful businesses countries  report montreal economic institute  trade barriers small minority people richer  expense vast majority   paper  released thursday  eliminating persist agricultural sectors supply management softwood lumber sector     good consumers producers     that opportunity seized hesitation  both industries face critical moment  dairy  trump administration pressed include issue nafta talks u s  lawmakers  softwood lumber experiences latest round once-a-decade lawsuits tariff threats the industries share similarities both shielded open trade nafta  employ 200 000 people canada  claim economic $14-15 billion canada's gdp  paper suggests achieving freer trade industries supply management dairy the current system limits amount dairy poultry canada import tariff kicks in  dismantling lower prices supermarket  internationally competitive industry  paper it points zealand's experience: dairy production tripled liberalization  country global player but canada's dairy lobby vigorously disputes promised benefits dairy farmers canada supply management's critics things wrong — starting price milk  cites statistics showing canada middle international price range milk  lower zealand france higher u s  germany the system prices stable  group notes it free trade agriculture cease exist canada ended supply management  u s  alone  congressional budget office calculated country will provide tens billions federal support farm programs coming decade but montreal economic institute's paper industry jolt it dairy production levels compare 1960s  industry slow innovate  failing tap growing international demand dairy  it's propped inflated prices cost canadian households $258 year there major obstacles idea happening one major canadian political parties support supply management  vocal backing rural areas  ontario quebec  noisy opposition canada agreed open system bit trade deals europe asia the second obstacle: there's guarantee u s  negotiators logs-for-cheese deal the idea roots a senior negotiator original 1987 canada-u s  free-trade agreement loved trade supply management in memoir negotiations  gordon ritchie dairy system hurts canadians grocery stores  protects inefficient producers  industry international player — canada's vineyards did  liquor trade liberalized so happened the americans big offer  ritchie says  canada held cheese chit  we were  regrettably  successful protecting (dairy poultry) restrictions   wrote memoir    i removal restrictions   wrote   as negotiator  however  feel americans paid entitled removal   ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/dairy-softwood-nafta-swap-1.4037703?cmp=rss
3e9b913e2439dbdae5d41bc6173155826dea08aa,Robson Fletcher,2017-03-23T19:25:34Z,Sunwing defends 6-hour break between flights for pilot who returned to duty drunk,sunwing airlines defending scheduling case pilot second flight 11-hour shift drunk appeared fall asleep captain's chair  pilots' group scheduling practice raises concerns miroslav gronych pleaded guilty week care control aircraft blood alcohol level  08 arrested calgary airport dec  31  2016 according agreed statement facts presented court  gronych flew calgary airport 12:48 a m supposed report 6 a m  7 a m  flight scheduled stops regina winnipeg continuing cancun  mexico gronych scheduled finish shift plane stopped regina federal aviation regulations require pilots opportunity hours sleep prior reporting flight duty shift in case  though  sunwing gronych's duty begun previous night included separate flights  roughly six-hour break fell rules but greg mcconnell canadian federal pilots association (cfpa)  split duty  shifts raise concerns pilot readiness  when … raised eyebrows immediately   duration gronych's scheduled flight times the cfpa represents professional pilots duties include aviation inspections  flight testing pilots  certification operators development operating standards sunwing declined interview but  email  company gronych's scheduling fell transport canada guidelines the shift began reported duty 10:25 p m  dec  30 winnipeg flew calgary  arriving 1 a m  dec  31  sunwing arranged room delta calgary airport hotel wait scheduled flight morning   spokesperson jacqueline grossman email but gronych late reporting 7 a m  flight  agreed statement facts at 6:50 a m   flight's co-pilot called sunwing's operations centre  contacted gronych  lost airport struggling find gate  gronych eventually arrived correct gate 7:05 a m   court heard  passengers boarded plane at point co-pilot observed described obvious signs impairment — slurred speech  staggering difficulty accomplishing simple tasks hanging jacket  gronych aircraft wouldn't flying plane when co-pilot called sunwing's operations centre update situation  court heard gronych returned flight deck  sat pilot's chair  appeared fall asleep he left aircraft voluntarily arrested police 8:08 a m it law pilots canada consumed alcohol hours flying individual airlines stricter rules  including sunwing  grossman  a tolerance policy  alcohol consumption 12 hours duty had gronych completed shift  sunwing scheduled arrive regina 9:25 a m   ended shift he scheduled continue cancun  it note gronych continuously duty entire 11 hour 15 minute period  abides transport canada's guidelines stating duty period exceed 14 hours   grossman said while gronych's case main concern pilot's impairment alcohol  mcconnell double-flight shifts create possibility fatigue-related risks well  in order effective  alert  aware surroundings   said  for reason fall asleep driving car  falling asleep we're flying airplane — it's basically simple  transport canada declined interview request  as case sunwing pilot currently courts  inappropriate transport canada comment   spokesperson email  require airlines ensure flight crew members provided  the minimum rest period  prior reporting duty that minimum rest time defined  a period flight crew member free duties  interrupted air operator private operator  provided opportunity consecutive hours sleep suitable accommodation  time travel accommodation time personal hygiene meals  after pleading guilty impaired charge tuesday  gronych began serving jail sentence  calgary court april 3 learn length sentence the crown recommending one-year sentence defence lawyer seeking term three months  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/canada/calgary/miroslav-gronych-sunwing-double-flight-shift-1.4036936?cmp=rss
5668f24fddfec3cfca5f47d34fa24ed51577de1d,The Associated Press,2017-03-23T19:25:34Z,Google's YouTube losing major advertisers upset with videos,at&amp t  verizon major advertisers suspending marketing campaigns google's youtube site discovering brands appearing alongside videos promoting terrorism unsavoury subjects the spreading boycott confronts google challenge threatens cost hundreds millions dollars youtube's popularity stems massive eclectic library video  spanning polished tv clips raw diatribes posted people bashing homosexuals but diverse selection periodically allows ads appear videos marketers find distasteful  despite google's efforts prevent happening google depends automated programs place ads youtube videos job humans handle own  400 hours video posted youtube minute earlier week  google vowed step efforts block ads  hateful  offensive derogatory  videos  we unacceptable advertisers agencies trust us   philipp schindler  google's chief business officer  wrote tuesday blog post as google's solution problem  schindler promised hire  significant numbers  employees review youtube videos flag inappropriate ads  predicted youtube address advertisers' concerns google's advancements artificial intelligence — technology parlance computers learn humans but promise appeased at&amp t  verizon communications expanding global list advertisers includes volkswagen  audi  hsbc holdings  royal bank scotland l'oreal  we deeply concerned ads appeared alongside youtube content promoting terrorism hate   at&amp t statement   until google ensure won't happen again  removing ads google's non-search platforms  by extending ban google's search results  at&amp t effectively pulling ads websites depend google deliver ads pages in statement  verizon decided pull ads youtube protect website investigates  weak links  digital advertising partners both at&amp t verizon ulterior motive youtube untrustworthy spot marketers companies sell digital ads networks youtube fastest growing parts google's ad system  generated $79 billion revenue year  google disclose youtube ads  firm emarketer estimated video site accounted $5 6 billion amount  emarketer projected youtube's advertising will rise 26 cent year $7 billion  prediction marketers began suspend spending the youtube boycott began late week investigation times london revealed ads major brands appearing videos delving contentious themes  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/google-youtube-videos-ads-1.4037468?cmp=rss
ab6a7e660ab5e4e75baff4c607f8d71fbf070abd,The Canadian Press,2017-03-23T19:25:34Z,"Husky crude oil spill in southwest Alberta estimated at 25,000 litres",husky energy 25 000 litres crude oil leaked pipelines southwestern alberta week spokesman mel duvall email canadian press cleanup site cox hill creek west bragg creek progressing well but terrain leak happened  very rocky difficult  the area husky pipeline leaked popular hiking  camping outdoor recreation duvall cleanup expected days reclamation work will begin the leak reported alberta energy regulator thursday  we incident seriously will learn incident improve operations   duvall wednesday  we undertaking thorough investigation incident  a husky pipeline rupture july 225 000 litres heavy oil mixed diluent spill bank north saskatchewan river saskatchewan  40 cent 90 000 litres reaching river the spill forced cities north battleford  prince albert melfort shut intakes river find water sources months  costs husky pledged cover the company month cost $107 clean up  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/canada/calgary/husky-spill-bragg-creek-cox-creek-crude-oil-1.4037469?cmp=rss
f65325c27af282fadfaec74e99faac8fc1826bcc,Don Pittis,2017-03-23T19:25:34Z,It never seems a good time for a tax-the-rich budget: Don Pittis,it's good time greater equality when finance minister bill morneau team public servants began putting final touches budget weeks ago  things looked better economy oil prices recovery  danger pushing loonie discourage canadian exports in fact  exports strong  unemployment falling  u s  economy roll trump bump stocks soaring following president donald trump's coherent speech congress  business leaders increasingly convinced odd tweets bluster cover shrewd economic strategy  now  course  things good oil tumbled $55 u s  barrel $48  suddenly talking overvalued u s  markets struggles ahead u s  economy trump crazy fox speech congress  latest statements  including accusations president barack obama tapped trump's phones  business leaders fear fox  economy roll struggling looming difficulties   clear time change tax laws favour equality even finance minister presented budget yesterday afternoon  signalled media rumoured increases capital gains taxes cuts large tax perks appear budget the left-leaning broadbent institute surprised annoyed  rather bite juicy tax loopholes unfairly benefit richest canadians  trudeau government offered stale crumbs   lamented institute executive director rick smith  despite public attention  overwhelming support action  budget 2017 completely ignores inequitable tax treatment stock options  capital gains dividends  richest canadians — year — deprive federal government billions dollars spent improve lives canadians   smith release shortly budget on hand  people wealthy speak wealthy firmly increase taxes rich on budget day itself  changes capital gains unlikely  investment adviser som sief case taxes wealthy    montreal investor stephen jarislowsky government needed    idea taxing rich  we're rebuild economy  rebuild economy chasing people deliver jobs build corporations   jarislowsky as   morneau details canada's budget plans hold partly uncertainty trump administration will next trump will cut taxes corporations individuals  implication trump that  canada forced follow suit prevent border canadian businesses rich people research stanford university anonymized documents u s  government border fear  study people moving state taxes rich people leave state  despite changing tax rates  the rich general population      they family responsibilities … embed place  businesses tie place  elite income embeds place: millionaires searching economic opportunity — it  in richer canadians  respected friends neighbours  escape trump's polarized unstable united states sake percentage points taxes if taxes rich people left  consigning greater unhappiness  survey  live places taxes high people feel equal  norway first  canada number 7  united states 14th list  equal country rich innovative  business book election campaign  prime minister justin trudeau repeated commitment equality  the benefits growth     felt everyone   tweeted labour day year many canadians  including rich ones  agree principle  something  plenty good reasons it's impossible now  budget evidence convenient time increase equality follow don twitter  don pittis ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/canada-budget-equlity-1.4036031?cmp=rss
35bcbf93212a3c53a524f15ff37d88965f4629ad,Kathleen Harris,2017-03-23T19:25:34Z,Budget 2017: Liberals spend on training and innovation while holding line on most taxes,liberal government delivered budget designed brace canadians fast-changing global economy empower women workforce  wait-and-see approach sweeping changes south border budget 2017  titled building strong middle class  offers targeted investments tackle calls  challenge change   offers spending  fleshes details dollars earmarked fall's economic update will spent the budget delivers $1 18 billion year skills innovation  half announced other targeted programs investment range child care social housing training jobless youth  indigenous people canadians adapt transforming economy but money will flow years road  we will continue invest people  communities  economy maximizing dollar ensuring well spent   finance minister bill morneau house commons his budget speech delayed 30 minutes filibustering conservatives proposed changes parliamentary procedures the female-friendly plan includes measures support female entrepreneurs  expanded eligibility tax credits fertility treatments flexibility canadians spread parental leave current 12 months 18 reduced payments the spending plan includes smaller revenue grabs  including tax ride-sharing services uber  cancellation canada savings bond taxes tobacco products alcohol  non-refundable transit tax credit brought previous conservative government scrapped but saskatchewan finance minister janice mackinnon 278-page budget document delays much-needed measures keeping businesses  jobs opportunities canada wake election u s  president donald trump  i budget bit pause  it's pause spending  big spending time virtually spending time  pause happening united states   mackinnon  donald trump message clear: he's going help middle class reducing taxes  reducing regulations  proceeding helping environment  we're going opposite direction  the budget details government's announced $81 2-billion infrastructure plan  including $11 billion affordable housing 11 years $7 billion 10 years create child-care spaces some key budget details:the budget offers timeframe government will balance books the budget predicts economy will grow year  keeping ratio federal debt gdp fairly flat years  31 6 cent year compared 31 5 cent year sprinkled budget spending initiatives  draw announced allocations:morneau speech commons consumer spending government introduced canada child benefit  economy largest months job gains canada decade  these good  early signs plan working   said interim conservative leader rona ambrose slammed budget  nickel diming canadians death  rescinded credits  taxes user fees  accused government step ordinary canadians  putting interests venture capitalists ahead family farmers  oil drillers salon workers  if you're guy takes bus work back  university beer  well things going cost more   said ambrose budget misses opportunity steps combat trump's  aggressive  move cut taxes individuals businesses the government floated trial balloons run-up budget  including proposals tax capital gains privatize federally owned airports  left budget ndp leader tom mulcair government closed stock option tax loophole netted $720 helped children living nations reserves he criticized government delaying roll-out money critical programs  there penny child care year   said   the lack affordable quality child care things women negatively terms economic livelihood  it's shame liberals priority despite promises  the budget creates innovation canada  $950 years support innovators build hubs innovation  super-clusters  avery shenfeld  chief economist cibc  government prepare digital economy  education systems private sector heavy lifting shenfeld it's positive government recognizing nature work changing  measures spur innovation announced today will positive impact determined  these experiments  it's government introduces skills training programs wait work   said  but they're creating big boondoggles corporations apply money … thinking going push innovation  clearly people fill jobs big it   ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/politics/liberal-trudeau-morneau-budget-2017-1.4034793?cmp=rss
5f46326b5ae476eb79e8a7e5127da47dba3286c6,Dean Beeby,2017-03-23T19:25:34Z,"Budget 2017: Hello Uber tax, goodbye transit credit",consumer tax changes wednesday's federal budget will add cost uber rides public-transit credit those liberal government moves will hit pocketbooks directly  modestly the measures include slight increases — pennies  fact — tobacco alcohol taxes and savings side  budget ends long-running canada savings bonds program year  recognized inefficient governments raise money created 1946 replace war-bonds program  savings bond sales fallen sharply years interest rate earned fell savings rates offered banks private institutions the government will honour $5 billion canada savings bonds currently outstanding  won't sell more the proposed levy uber ride-hailing services time impose gst/hst fares  charged traditional taxi services  change will broaden definition taxi business ensure uber web-based ride-hailing services required charge remit gst/hst  adding cost trip the federal revenues will modest  $3 additional revenue 2017-18  budget suggests measure help level playing field create tax fairness the non-refundable public transit tax credit — so-called boutique tax credit introduced previous conservative government — will phased july 1  credit enabled public transit users apply 15 cent eligible expenses monthly passes fares reducing amount tax owe  tax break expected save ottawa $200 year <iframe src= //thecanadianpress-a akamaihd net/graphics/2017/federal-budget/taxes/index html  frameborder= 0  scrolling= no  style= width: 100%  height: 740px  display: block  margin-left: auto  margin-right: auto  ></iframe>the increases so-called sin taxes alcohol tobacco thursday  adding penny price litre wine  example  cents litre spirits a 24-pack beer going cents  200 cigarettes will cost 53 cents the higher excise taxes expected $85 government coffers 2017-18 foreign tourists will longer eligible gst/hst rebate cost accommodations tour packages  phased year  change will add $15 sales taxes federal treasury  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/politics/federal-budget-2017-uber-bonds-transit-tax-1.4036893?cmp=rss
61209bd504fb740721ed4a70719993b0e35163a6,CBC News,2017-03-23T19:25:34Z,Bell and Rogers to ask bars to pay more for sports packages,bell rogers will sports bars pay broadcast big games  top pay existing television service as   media conglomerates business subscribers canada pay additional levy — varies depending size bar — top existing cable bill rights air sports channels broadcast live sporting events  tsn  rds sportsnet  new sports packages business tv clients liquor licence will introduced 1   bell statement cbc news   prices vary depending size business factors specific sports package business client wants   we've heard average restaurant that's licensed 150 patrons  increase will $350 $400 month   james rilett  restaurants canada's vice-president ontario — costs well passed bar patrons directly indirectly  most restaurants three cent profit margin  that's going pretty big effect  cost month  affect menu prices profit  will definitely effect  amid   televised sports remain content broadcasters banking consumers' willingness pay for  strategy extends bars  content providers bars pay service benefiting from  live sports programming attracts big audiences public viewing establishments  bars restaurants   rogers-owned sportsnet told cbc news statement   for years  venues paid rates sports content reflective benefits enjoyed  high volume patrons gather watch sports revenue generates establishments   our commercial package aligns sports services bring establishments   sportsnet said  elaborating size fee will levied bell echoes view  telling subscribers  we sports programming powerful attractor bar restaurant patrons  investment continue receive channels good business decision establishments   the rates designed accurately reflect commercial sports channels channels represent commercial establishments   bell said if current commercial customer liquor licence sign package  existing cable service will remain place price paying  bell said  won't access popular live sports channels listed above  get edge competitors customers coming ensuring signed up   bell told enterprise customers recently  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/bell-rogers-sports-television-1.4036654?cmp=rss
827999dba7840ba3c4193e2421cbfd36bbdb8254,Sophia Harris,2017-03-23T19:25:34Z,Shoppers computer crash fixed but questions remain about message to public,shoppers drug mart computer system restored  continues experience intermittent service disruptions while operations returning normal  drug store giant people face wait medications backlog orders julie cheff ottawa couldn't medication day tide shoppers pharmacist wasn't access file computer   shoppers drug mart  responsible medications millions canadians  should've system case medication records arrangements could've made  abandoning this   told cbc news email  heard woman worked shoppers pharmacy   this worst thing happened  store told system down   said  commenting  issue   the majority stores fill prescriptions day yesterday   replied smitham   we apologize inconvenience customers patience time   added  shoppers operates 1 300 drug stores canada  ,2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/shoppers-drug-mart-computer-prescriptions-1.4036226?cmp=rss
