uuid,author,published,title,text,crawled,domain,URL
b38a0edccd8a15279dfad52145bc330078e40159,The Canadian Press,2017-03-23T19:25:34Z,A dairy-for-lumber deal? Think-tank paper proposes Canada-U.S. swap for NAFTA,"The most common uses of Canadian dairy normally include milk, cream, yogurt, butter and cheese. But a new report suggests an altogether different application: use it as a bargaining chip.
A free-market think tank suggests offering American negotiators in upcoming NAFTA talks more open trade in dairy, in exchange for more stable trade in softwood lumber to secure long-term peace on that perennially problematic file.
Squeezing some protectionism out of both industries would be good for consumers, spur economic productivity, and ultimately result in more successful businesses in both countries, says the report from the Montreal Economic Institute.

""Trade barriers have never made more than a small minority of people richer, at the expense of the vast majority,"" says the paper, released Thursday.
""Eliminating those that persist in the agricultural sectors under supply management and in the softwood lumber sector ... would be good both for consumers and for producers....
""That opportunity should be seized without hesitation.""
Both industries face a critical moment. For dairy, the Trump administration is being pressed to include the issue in NAFTA talks by U.S. lawmakers, just as softwood lumber experiences its latest round of once-a-decade lawsuits and tariff threats.
The industries share similarities.
Both are shielded from open trade in the old NAFTA, employ more than 200,000 people in Canada, and claim a similar economic value of $14-15 billion to Canada's GDP. The paper suggests achieving freer trade in both industries by giving up supply management in dairy.

The current system limits the amount of dairy and poultry Canada can import before a tariff kicks in. Dismantling it would mean lower prices at the supermarket, and a more internationally competitive industry, says the paper.
It points to New Zealand's experience: dairy production nearly tripled after liberalization, and the country became a global player.
But Canada's dairy lobby vigorously disputes the promised benefits.
Dairy Farmers of Canada says supply management's critics get several things wrong — starting with the price of milk. It cites statistics showing Canada in the middle of the international price range on milk, lower than New Zealand and France and higher than the U.S. and Germany.
The system also keeps prices stable, the group notes.

It also says free trade in agriculture would cease to exist if Canada ended supply management. In the U.S. alone, research by the Congressional Budget Office has calculated that country will provide tens of billions in federal support for farm programs over the coming decade.
But the Montreal Economic Institute's paper says the industry could use a jolt.
It says dairy production levels compare to those of the 1960s; that the industry is slow to innovate, and failing to tap the growing international demand for dairy; and that it's being propped up by inflated prices that cost Canadian households $258 a year.
There are two major obstacles to this idea ever happening.
One is that all major Canadian political parties support supply management, which has vocal backing in rural areas, especially in Ontario and Quebec. There was noisy opposition when Canada agreed to merely open the system up a bit in trade deals with Europe and Asia.
The second obstacle: there's no guarantee U.S. negotiators would go for a logs-for-cheese deal.
The idea has old roots.
A senior negotiator from the original 1987 Canada-U.S. free-trade agreement said he would have loved to trade away supply management.

In his memoir on the negotiations, Gordon Ritchie said the dairy system hurts Canadians at grocery stores, protects inefficient producers, and keeps the industry from becoming an international player — like Canada's vineyards did, after liquor trade liberalized.
So what happened?
The Americans never made a big offer, Ritchie says, and Canada held on to its cheese chit.
""We were, regrettably, successful in protecting those (dairy and poultry) restrictions,"" he wrote in his memoir, .
""I for one would welcome the removal of these restrictions,"" he wrote. ""As a negotiator, however, I did not feel the Americans had paid us enough to be entitled to their removal.""",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/dairy-softwood-nafta-swap-1.4037703?cmp=rss
3e9b913e2439dbdae5d41bc6173155826dea08aa,Robson Fletcher,2017-03-23T19:25:34Z,Sunwing defends 6-hour break between flights for pilot who returned to duty drunk,"Sunwing Airlines is defending its scheduling in a case where a pilot showed up for the second flight of his 11-hour shift so drunk that he appeared to fall asleep in the captain's chair. But a pilots' group says the scheduling practice raises concerns.
Miroslav Gronych pleaded guilty this week to having care and control of an aircraft with a blood alcohol level over .08 after being arrested at the Calgary airport on Dec. 31, 2016.

According to an agreed statement of facts presented in court, Gronych flew into the Calgary airport at 12:48 a.m and was supposed to report back at 6 a.m. for a 7 a.m. flight that was scheduled to make stops in Regina and Winnipeg before continuing on to Cancun, Mexico.
Gronych was scheduled to finish his shift after the plane stopped in Regina.
Federal aviation regulations require that pilots have the opportunity for at least eight hours of sleep prior to reporting for flight duty at the beginning of a shift.
In this case, though, Sunwing said Gronych's duty had begun the previous night and included two separate flights, so the roughly six-hour break between them fell within the rules.
But Greg McConnell with the Canadian Federal Pilots Association (CFPA) said ""split duty"" shifts like these raise concerns about pilot readiness.
""When I saw that … it raised my eyebrows immediately,"" he said of the duration between Gronych's scheduled flight times.
The CFPA represents professional pilots whose duties include aviation inspections, flight testing of pilots, certification of operators and the development of operating standards.

Sunwing declined an interview but, in an email, the company said Gronych's scheduling fell within Transport Canada guidelines.
The shift began when he reported for duty at 10:25 p.m. on Dec. 30 in Winnipeg and flew to Calgary, arriving just before 1 a.m. on Dec. 31.
""Sunwing then arranged a room for him at the Delta Calgary Airport Hotel where he was to wait until his next scheduled flight later that same morning,"" spokesperson Jacqueline Grossman said in the email.
But Gronych was late reporting for the 7 a.m. flight, according to the agreed statement of facts.
At 6:50 a.m., the flight's co-pilot called Sunwing's operations centre, who then contacted Gronych. He said he was lost in the airport and struggling to find the right gate. 
Gronych eventually arrived at the correct gate at 7:05 a.m., court heard, after passengers had already boarded the plane.

At this point the co-pilot observed what he described as obvious signs of impairment — slurred speech, staggering and difficulty in accomplishing simple tasks like hanging up his jacket. He then took Gronych off the aircraft to tell him he wouldn't be flying the plane.
When the co-pilot then called Sunwing's operations centre to update them on the situation, court heard that Gronych then returned to the flight deck, sat in the pilot's chair, and appeared to fall asleep.
He later left the aircraft voluntarily and was arrested by police at 8:08 a.m.
It is against the law for pilots in Canada to have consumed any alcohol within eight hours of flying.
Individual airlines often have even stricter rules, including Sunwing, which Grossman said has a ""a zero tolerance policy"" on any alcohol consumption within 12 hours of duty.

Had Gronych completed his shift, Sunwing said he was scheduled to arrive in Regina at 9:25 a.m., where he would have ended his shift.
He was not scheduled to continue on to Cancun.
""It is important to note that Gronych was continuously on duty throughout the entire 11 hour and 15 minute period, which abides with Transport Canada's guidelines stating that a duty period cannot exceed 14 hours,"" Grossman said.


While in Gronych's case the main concern was the pilot's impairment by alcohol, McConnell said double-flight shifts create the possibility for fatigue-related risks as well.
""In order to be effective, you have to be alert. You have to be aware of your surroundings,"" he said.
""For the same reason you don't want to fall asleep driving your car, you don't want us falling asleep when we're flying the airplane — it's basically that simple.""
Transport Canada declined an interview request.
""As the case of the Sunwing pilot is currently before the courts, it would be inappropriate for Transport Canada to comment,"" a spokesperson said in an email.
 require airlines ensure flight crew members are provided ""the minimum rest period"" prior to reporting for duty.
That minimum rest time is defined as ""a period during which a flight crew member is free from all duties, is not interrupted by the air operator or private operator, and is provided with an opportunity to obtain not less than eight consecutive hours of sleep in suitable accommodation, time to travel to and from that accommodation and time for personal hygiene and meals.""
After pleading guilty to the impaired charge on Tuesday, Gronych immediately began serving a jail sentence. He is due back in Calgary court on April 3 to learn the length of his sentence.
The Crown is recommending a one-year sentence while his defence lawyer is seeking a term of three to six months.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/canada/calgary/miroslav-gronych-sunwing-double-flight-shift-1.4036936?cmp=rss
5668f24fddfec3cfca5f47d34fa24ed51577de1d,The Associated Press,2017-03-23T19:25:34Z,Google's YouTube losing major advertisers upset with videos,"AT&amp;T, Verizon and several other major advertisers are suspending their marketing campaigns on Google's YouTube site after discovering their brands have been appearing alongside videos promoting terrorism and other unsavoury subjects.
The spreading boycott confronts Google with a challenge that threatens to cost it hundreds of millions of dollars.

YouTube's popularity stems from its massive and eclectic library of video, spanning everything from polished TV clips to raw diatribes posted by people bashing homosexuals.
But that diverse selection periodically allows ads to appear next to videos that marketers find distasteful, despite Google's efforts to prevent it from happening.
Google depends largely on automated programs to place ads in YouTube videos because the job is too much for humans to handle on their own. About 400 hours of video is now posted on YouTube each minute.

Earlier this week, Google vowed to step up its efforts to block ads on ""hateful, offensive and derogatory"" videos.
""We know that this is unacceptable to the advertisers and agencies who put their trust in us,"" Philipp Schindler, Google's chief business officer, wrote in a Tuesday blog post.
As part of Google's solution to the problem, Schindler promised to hire ""significant numbers"" of employees to review YouTube videos and flag them as inappropriate for ads. He also predicted YouTube would be able to address advertisers' concerns through Google's recent advancements in artificial intelligence — technology parlance for computers that learn to think like humans.
But that promise so far hasn't appeased AT&amp;T, Verizon Communications and an expanding global list of advertisers that includes Volkswagen, Audi, HSBC Holdings, the Royal Bank of Scotland and L'Oreal.
""We are deeply concerned that our ads may have appeared alongside YouTube content promoting terrorism and hate,"" AT&amp;T said in a statement. ""Until Google can ensure this won't happen again, we are removing our ads from Google's non-search platforms.""

By extending its ban to everything beyond Google's search results, AT&amp;T is also effectively pulling its ads from more than two million other websites that depend on Google to deliver ads to their pages.
In its statement, Verizon said it decided to pull ads from YouTube to protect its website while it investigates the ""weak links"" among its digital advertising partners.
Both AT&amp;T and Verizon may have an ulterior motive to make YouTube look like an untrustworthy spot for marketers because both companies are trying to sell more digital ads in their own networks.
YouTube has become one of the fastest growing parts of Google's ad system, which generated $79 billion US in revenue last year. Google doesn't disclose how much of that came from YouTube ads, but the research firm eMarketer estimated that the video site accounted for $5.6 billion of that amount. EMarketer projected YouTube's advertising will rise 26 per cent this year to $7 billion, but that prediction came before marketers began to suspend their spending.
The YouTube boycott began late last week after an investigation by The Times in London revealed the ads of major brands were appearing in videos delving into contentious themes.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/google-youtube-videos-ads-1.4037468?cmp=rss
ab6a7e660ab5e4e75baff4c607f8d71fbf070abd,The Canadian Press,2017-03-23T19:25:34Z,"Husky crude oil spill in southwest Alberta estimated at 25,000 litres","Husky Energy says about 25,000 litres of crude oil leaked from one of its pipelines in southwestern Alberta last week.
Spokesman Mel Duvall said in an email to The Canadian Press that cleanup at the site at Cox Hill Creek west of Bragg Creek is progressing well.
But he added the terrain where the leak happened is ""very rocky and difficult.""
The area where the Husky pipeline leaked is popular for hiking, camping and other outdoor recreation.
Duvall said the cleanup is expected to be done in the next few days and then reclamation work will begin.
The leak was reported to Alberta Energy Regulator last Thursday.
""We take every incident seriously and will use what we learn from this incident to further improve our operations,"" Duvall said Wednesday.
""We are undertaking a thorough investigation of the incident.""
A Husky pipeline rupture last July resulted in 225,000 litres of heavy oil mixed with diluent to spill onto the bank of the North Saskatchewan River in Saskatchewan, with about 40 per cent or 90,000 litres reaching the river.
The spill forced the cities of North Battleford, Prince Albert and Melfort to shut their intakes from the river and find other water sources for almost two months, resulting in costs that Husky pledged to cover.
The company said last month it cost $107 million for the clean up.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/canada/calgary/husky-spill-bragg-creek-cox-creek-crude-oil-1.4037469?cmp=rss
f65325c27af282fadfaec74e99faac8fc1826bcc,Don Pittis,2017-03-23T19:25:34Z,It never seems a good time for a tax-the-rich budget: Don Pittis,"Maybe it's never a good time for greater equality.
When Finance Minister Bill Morneau and his team of public servants began putting the final touches on his budget a few weeks ago, things could hardly have looked better for the economy.
Oil prices were in recovery, but in no danger of pushing the loonie up enough to discourage Canadian exports.
In fact, exports were looking strong, unemployment was falling. The U.S. economy seemed to be on a roll after the Trump bump sent stocks soaring.

Following President Donald Trump's coherent speech to Congress, business leaders were increasingly convinced that his odd tweets and bluster were only cover for a shrewd economic strategy. 
Now, of course, things don't look quite as good.
Oil has tumbled from above $55 U.S. a barrel to $48. Suddenly everyone is talking about overvalued U.S. markets and struggles ahead for the U.S. economy.

Trump seemed crazy like a fox after his speech to Congress. But following his latest statements, including accusations that former president Barack Obama had tapped Trump's phones, business leaders are beginning to fear it is not like a fox. 

But whether the economy is on a roll or if it is struggling against looming difficulties,  has made it clear this is no time to change the tax laws in favour of equality.
Even before the finance minister presented his budget yesterday afternoon, it had been widely signalled to the media that rumoured increases to capital gains taxes and cuts to large tax perks would not appear in this budget.

The left-leaning Broadbent Institute was among the few to be surprised enough to be annoyed.
""Rather than taking a bite out of the juicy tax loopholes that unfairly benefit the richest Canadians, the Trudeau government has offered up only a few stale crumbs,"" lamented institute executive director Rick Smith.
""Despite significant public attention, and overwhelming support for action, Budget 2017 completely ignores the inequitable tax treatment of stock options, capital gains and dividends, which are only available to the richest Canadians and which — every year — deprive the federal government of billions of dollars that could be spent to improve the lives of Canadians,"" said Smith in a release shortly after the budget.

On the other hand, people who are wealthy or who speak for the wealthy have been firmly against any increase on taxes for the rich.
On budget day itself, even after changes to capital gains seemed unlikely, investment adviser Som Sief made a case against more taxes on the wealthy because "".""
Montreal investor Stephen Jarislowsky said the government needed to """" over the idea of taxing the rich.
""We're trying to rebuild our economy, and I don't think you rebuild the economy by chasing people away who could deliver jobs and build corporations,"" said Jarislowsky.

As the , Morneau has put some of the details of Canada's budget plans on hold partly because of uncertainty about what the Trump administration will do next.
Trump says he will cut taxes for corporations and individuals. The implication is that if Trump does that, Canada may be forced to follow suit to prevent a run for the border by Canadian businesses and rich people.
Research by Stanford University using anonymized documents from the U.S. government shows that a border run is not as likely as some fear. A study of people moving from one state to another because of taxes showed rich people were less likely than others to leave their home state, despite different or changing tax rates.

""The rich are different from the general population,"" says . ""They more often have family responsibilities … that embed them in place. They own businesses that tie them to place. And their elite income itself embeds them in place: millionaires are not searching for economic opportunity — they have found it.""

In other words richer Canadians, often our respected friends and neighbours, are not likely to escape to Trump's polarized and possibly unstable United States for the sake of a few percentage points in taxes.
If taxes were to go up and some rich people left, they could be consigning themselves to greater unhappiness. 
A recent survey showed the  live in places where taxes are high and people feel more equal. Norway came in first. Canada was number 7. The United States was 14th on the list. 
Being equal also makes a country rich and innovative, according to the recent business book 
During and since his election campaign, Prime Minister Justin Trudeau has repeated a commitment to equality.
""The benefits of growth must ... be felt by everyone,"" he tweeted on Labour Day last year.
Many Canadians, including rich ones, agree with him in principle. 
But when it comes to actually doing something, there are always plenty of good reasons why it's impossible just now. This budget is more evidence that there really never is a convenient time to increase equality.
Follow Don on Twitter 
 by Don Pittis",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/canada-budget-equlity-1.4036031?cmp=rss
35bcbf93212a3c53a524f15ff37d88965f4629ad,Kathleen Harris,2017-03-23T19:25:34Z,Budget 2017: Liberals spend on training and innovation while holding line on most taxes,"The Liberal government has delivered a budget designed to brace Canadians for a fast-changing global economy and empower women in the workforce, while taking a wait-and-see approach to sweeping changes south of the border.
Budget 2017, titled Building a Strong Middle Class, offers targeted investments to tackle what it calls the ""challenge of change."" It offers little new spending, but fleshes out details on where dollars earmarked in last fall's economic update will be spent.
The budget delivers $1.18 billion this year on skills and innovation, nearly half of which has already been announced.


Other targeted programs for new investment range from child care and social housing to training for jobless youth, Indigenous people and other Canadians to adapt to the transforming economy.

But some of that money will not begin to flow for years down the road.

""We will continue to invest in our people, our communities, and our economy while maximizing every dollar and ensuring it is well spent,"" Finance Minister Bill Morneau said in the House of Commons.

His budget speech was delayed more than 30 minutes because of filibustering by the Conservatives over proposed changes to parliamentary procedures.

The female-friendly plan includes measures to support female entrepreneurs, expanded eligibility for tax credits for fertility treatments and new flexibility for Canadians to spread out parental leave from the current 12 months to 18 with reduced payments.


The spending plan also includes some smaller revenue grabs, including a new tax on ride-sharing services like Uber, cancellation of the Canada Savings Bond and new taxes on tobacco products and alcohol. A non-refundable transit tax credit brought in by the previous Conservative government has also been scrapped.


But former Saskatchewan finance minister Janice MacKinnon said the 278-page budget document delays much-needed measures for keeping businesses, jobs and opportunities in Canada in the wake of the election of U.S. President Donald Trump.

""I see this budget as a bit of a pause. It's a pause in the spending, from the big spending last time to virtually no new spending this time, and also a pause because of what is happening in the United States,"" said MacKinnon.

""Donald Trump is there and his message is clear: he's going to help the middle class by reducing taxes, reducing regulations, not proceeding with helping the environment, and we're going in the opposite direction.""


The budget provides more details about the government's previously announced $81.2-billion infrastructure plan, including $11 billion for affordable housing over 11 years and $7 billion over 10 years to create new child-care spaces.

Some of the other key budget details:



The budget offers no timeframe of when the government will balance the books.

The budget predicts the economy will grow slightly this year, keeping the ratio of federal debt to GDP fairly flat for the next five years, at 31.6 per cent in this year compared with 31.5 per cent last year.


Sprinkled through the budget are other spending initiatives, some of which draw on previously announced allocations:


Morneau said in his speech in the Commons that consumer spending is up since the government introduced the Canada child benefit, and the economy has seen the largest seven months of job gains Canada has seen in a decade.

""These are good, early signs of a plan that is working,"" he said.

Interim Conservative Leader Rona Ambrose slammed the budget for ""nickel and diming Canadians to death"" through rescinded credits, new taxes and user fees. She accused government of being out of step with the needs of ordinary Canadians, putting the interests of venture capitalists ahead of family farmers, oil drillers and salon workers.
""If you're a guy who takes the bus to work and back, or to university and back and when you get home you like to have a beer, well both of those things are going to cost you more,"" she said.
Ambrose said the budget also misses an opportunity to take steps to combat Trump's ""aggressive"" move to cut taxes for individuals and businesses.


The government had floated several trial balloons in the run-up to the budget, including proposals to tax capital gains and privatize federally owned airports, which were left out of the budget.
NDP Leader Tom Mulcair said if the government had closed a stock option tax loophole it could have netted $720 million that could have helped children living on First Nations reserves.
He also criticized the government or delaying the roll-out of new money for critical programs.
""There is not one penny for child care next year,"" he said. ""The lack of affordable quality child care is one of the things that affects women negatively in terms of their economic livelihood. It's a shame the Liberals have not made that a priority despite all their promises.""



The budget creates Innovation Canada, with $950 million over five years to support innovators and build hubs for innovation known as ""super-clusters.""

Avery Shenfeld, chief economist at the CIBC, said government can only do so much to prepare for the digital economy; education systems and the private sector must do the heavy lifting.

Shenfeld said it's positive that the government is recognizing the nature of work is changing, but whether the measures to spur innovation announced today will have a positive impact is to be determined.

""These are always experiments, because it's like every government introduces new skills training programs and we have to wait and see how they work,"" he said.

""But at least they're not creating big boondoggles where corporations apply for money … thinking that is going to push innovation. Clearly people who can fill these jobs is a big part of it.""",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/politics/liberal-trudeau-morneau-budget-2017-1.4034793?cmp=rss
5f46326b5ae476eb79e8a7e5127da47dba3286c6,Dean Beeby,2017-03-23T19:25:34Z,"Budget 2017: Hello Uber tax, goodbye transit credit","Consumer tax changes in Wednesday's federal budget will add to the cost of Uber rides while ending a public-transit credit.

Those are just two of several Liberal government moves that will hit pocketbooks directly, though modestly.

The measures include slight increases — pennies, in fact — in tobacco and alcohol taxes.


And on the savings side, the budget ends the long-running Canada Savings Bonds program this year, now recognized as an inefficient way for governments to raise money.

Created in 1946 to replace a war-bonds program, savings bond sales have fallen sharply in recent years as the interest rate earned fell behind the savings rates offered at banks and other private institutions.

The government says it will honour the $5 billion of Canada Savings Bonds that are currently outstanding, but won't sell any more.


The proposed levy on Uber and other ride-hailing services would for the first time impose GST/HST on fares, in the same way they are charged on traditional taxi services. The change will broaden the definition of a taxi business to ensure Uber and other web-based ride-hailing services are required to charge and remit GST/HST, adding to the cost of each trip.

The effect on federal revenues will be modest, just $3 million in additional revenue in 2017-18, but the budget suggests the measure is to help level the playing field and create tax fairness.

The non-refundable public transit tax credit — a so-called boutique tax credit introduced by the previous Conservative government — will be phased out on July 1. The credit enabled public transit users to apply 15 per cent of their eligible expenses on monthly passes and other fares toward reducing the amount of tax they owe. Ending that tax break is expected to save Ottawa more than $200 million a year.

<iframe src=""//thecanadianpress-a.akamaihd.net/graphics/2017/federal-budget/taxes/index.html"" frameborder=""0"" scrolling=""no"" style=""width: 100%; height: 740px; display: block; margin-left: auto; margin-right: auto;""></iframe>

The increases in so-called sin taxes on alcohol and tobacco come into effect Thursday, adding a penny to the price for a litre of wine, for example, and just over two cents to a litre of spirits.

A 24-pack of beer is going up by five cents, and 200 cigarettes will cost another 53 cents.

The higher excise taxes are expected to put $85 million into government coffers in 2017-18.

Foreign tourists will no longer be eligible for a GST/HST rebate on the cost of their accommodations or tour packages. Once phased in next year, the change will add $15 million in sales taxes to the federal treasury.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/politics/federal-budget-2017-uber-bonds-transit-tax-1.4036893?cmp=rss
61209bd504fb740721ed4a70719993b0e35163a6,CBC News,2017-03-23T19:25:34Z,Bell and Rogers to ask bars to pay more for sports packages,"Bell and Rogers will soon ask sports bars to pay more for the right to broadcast big games, on top of what they pay for their existing television service.
As , the two media conglomerates are asking business subscribers across Canada to pay an additional levy — which varies depending on the size of the bar — on top of their existing cable bill for the rights to air sports channels that broadcast live sporting events, such as TSN, RDS and Sportsnet.

""New sports packages for business TV clients with a liquor licence will be introduced as of May 1,"" Bell said in a statement to CBC News. ""Prices vary depending on the size of the business and other factors such as the specific sports package a business client wants.""
""We've heard that the average restaurant that's licensed for about 150 patrons, their increase will be $350 to $400 a month,"" said James Rilett, Restaurants Canada's vice-president for Ontario — and those are costs that may well get passed on to bar patrons either directly or indirectly.
""Most restaurants run around about a three per cent profit margin, so that's going to have a pretty big effect, if you have to make up that cost every month. It may affect menu prices or they might just have to take less profit, but there will definitely be an effect.""

Amid a , televised sports remain content that broadcasters are banking on consumers' willingness to pay for. And that strategy extends to bars, where the content providers are now asking bars to pay more for a service they are benefiting from.

""Live sports programming attracts big audiences to public viewing establishments, such as bars and restaurants,"" Rogers-owned Sportsnet told CBC News in a statement. ""For many years, these venues have paid rates for sports content that were not reflective of the benefits they've enjoyed, due to the high volume of patrons that gather to watch sports and the revenue it generates for these establishments.""
""Our new commercial package aligns with the value sports services bring to these establishments,"" Sportsnet said, without elaborating on the size of the fee that will soon be levied.
Bell echoes that view, telling its affected subscribers recently that ""we believe that sports programming is a powerful attractor for bar and restaurant patrons, and that the investment to continue to receive these channels is a good business decision for most establishments.""

""The new rates are designed to more accurately reflect the commercial use of the sports channels and the value that these channels represent to commercial establishments,"" Bell said.
If a current commercial customer with a liquor licence doesn't sign up for the new package, their existing cable service will remain in place for the same price they are already paying, Bell said, but they won't have access to the most popular live sports channels such as the ones listed above.
""Get the edge over your competitors and keep your customers coming back by ensuring you've signed up,"" Bell told its enterprise customers recently.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/bell-rogers-sports-television-1.4036654?cmp=rss
827999dba7840ba3c4193e2421cbfd36bbdb8254,Sophia Harris,2017-03-23T19:25:34Z,Shoppers computer crash fixed but questions remain about message to public,"Shoppers Drug Mart says its computer system has largely been restored, although it continues to experience some intermittent service disruptions.
While operations are returning to normal, the drug store giant said people may still face a wait for their medications due to a backlog of orders.

















Julie Cheff of Ottawa said that she couldn't even get medication for a day or two to tide her over because the Shoppers pharmacist wasn't able to access her file on the computer. 

""Shoppers Drug Mart, being responsible for the medications of millions of Canadians, should've had a back up system in case at least for medication records so some arrangements could've been made, not abandoning us like this!"" she told CBC News in an email. 
We also heard from a woman who said she worked at a Shoppers pharmacy. ""This was the worst thing that could have happened. Our store was never told why the system was down,"" she said, commenting on a  about the issue. 




""The majority of our stores were able to fill prescriptions throughout the day yesterday,"" replied Smitham. 
""We apologize for any inconvenience and thank our customers for their patience during this time,"" she added. 
Shoppers operates more than 1,300 drug stores across Canada.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/shoppers-drug-mart-computer-prescriptions-1.4036226?cmp=rss
27df26f067d451686fbefc5ff190563bac6447d3,The Canadian Press,2017-03-23T19:25:34Z,"'Unprecedented uncertainty' in high-end real estate market, Sotheby's says","Recent government regulations have created ""unprecedented levels of uncertainty"" for the high-end home market heading into the key spring buying season, Sotheby's International Realty Canada said in a report released Wednesday.
Data compiled by the realtor in Canada's four largest real estate markets predicts little deviation from ongoing trends.
Toronto is expected to continue to lead the pack in sales of homes worth over $1 million, while Vancouver's high-end home sales will continue to normalize. Calgary's market is forecast to continue its cautious recovery from the oil price shock and sales in Montreal are anticipated to grow modestly, according to the report.

But recent policy changes from federal, provincial and municipal governments remain ""wild cards,"" said Brad Henderson, president and CEO of Sotheby's International Realty Canada.
Last fall, Ottawa introduced new rules requiring all insured mortgages to undergo stress testing to determine if borrowers would still be able to meet their mortgage obligations if interest rates climb or if their incomes decline. Such tests previously were not needed for fixed-rate mortgages longer than five years.

Also last year, the B.C. government introduced a 15 per cent tax on foreign buyers of Vancouver homes and the city of Vancouver imposed a tax on vacant homes.
""We are forecasting that we are going to continue to see the market adjust to this new reality,"" Henderson said of Vancouver.
Sales of homes for over $1 million in Vancouver fell to 531 units in January and February of this year, down 45 per cent from a year ago, Sotheby's said.
The luxury segment of the Vancouver market — defined as homes worth over $4 million — was even more dramatically affected, plunging 68 per cent from a year ago to 43 units, according to the report.

Many owners of top-tier Vancouver homes who were planning to sell are now sitting on the sidelines, Henderson said.
""The individuals involved have less pressure to sell the properties, so they can afford to take a wait-and-see attitude,"" Henderson said. ""Arguably some of those properties would be the target of foreign buyers.""
In Ontario, the provincial government has begun to mull increased regulations to temper house price growth, with Finance Minister Charles Sousa floating several ideas in recent weeks, including a foreign buyer tax and an increase in capital gains tax aimed at curbing speculation.
Sales of homes worth over $1 million increased by 87 per cent across the Greater Toronto region to 3,043 units in the first two months of the year compared to the same period last year, Sotheby's said.

In Toronto proper, sales of $1 million-plus homes rose 44 per cent year-over-year to 943 units, while sales of homes worth over $4 million were up 147 per cent from a year ago to 42 properties.
Henderson predicts that strength will continue in the spring buying season — provided that the government doesn't implement new policies aimed at the real estate sector.
""We feel that the market is the best arbiter of supply and demand, and that government policies often have too many unintended consequences,"" Henderson said.

""They need to be done thoughtfully, not as a reaction to what has really become a very political issue.""
Montreal saw sales of $1 million-plus homes climb 13 per cent year-over-year in the first two months of 2017 to 99 properties. In Calgary, sales of high-end homes were flat in January and February, with 64 properties changing hands.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/sotheby-s-housing-prices-1.4036228?cmp=rss
e363a1bedfdc22fcd7a6fc7ce7396b8065b35d95,CBC News,2017-03-23T19:25:34Z,"Enbridge sheds 1,000 jobs after takeover of Spectra Energy","Enbridge Inc. said Wednesday it is cutting about 1,000 jobs, or six per cent of its staff, following the completion of its takeover of Spectra Energy Corp of Houston, Texas.
In a statement to CBC News, Enbridge said the cuts are taking place across the combined company, which had a workforce of roughly 17,000 prior to the announcement of the job cuts.
""After a careful evaluation, Enbridge has taken the difficult but necessary step to address the overlap in the combined company's organizational structure,"" Enbridge spokesperson Todd Nogier said in a release.
""These workforce reductions are only one component of the synergies we expect to achieve over the coming months as we fully integrate our companies,"" Nogier said.
A source familiar with the story said half of the cuts are vacancies and the majority of employee layoffs are taking place in Houston, where Spectra Energy was headquartered.
Shares of Enbridge gained 1.8 per cent on the TSX, rising 98 cents to close at $55.10.

The Enbridge takeover of Spectra was unveiled in September 2016. At the time, the all-stock deal was valued at $37 billion. Enbridge said then that it expected to achieve about $540 million in annualized operational savings, most of it to be achieved in the latter part of 2018.
Enbridge said in late February, just days prior to the completion of the takeover, that the merged company would be the largest energy infrastructure company in North America. Spectra owned natural gas and oil pipelines and storage facilities in both Canada and the United States.
The merged firm's head office is based in Calgary, while its gas pipeline business is based in Houston, and its liquids pipelines business is based in Edmonton.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/enbridge-spectra-energy-layoffs-1.4036009?cmp=rss
80882b3cd1cfc02994320090c261c5f7fdbb08b8,CBC News,2017-03-23T19:25:34Z,"Starbucks Canada vows to hire at least 1,000 refugees","Starbucks Canada says it will hire at least 1,000 refugees over the next five years.
The announcement Wednesday follows a statement in January by Starbucks CEO Howard Schultz that the company would hire 10,000 refugees around the world in the next half-decade.

""Given the critical role Canada plays in welcoming refugees, we are resolute in our commitment to provide opportunities for employment so that these newcomers can successfully integrate and create a better future for themselves and their families,""  Rossann Williams, the president of Starbucks Canada, said in a statement.
The company said it will begin actively hiring in many of the cities where recent newcomers to Canada have settled, with an initial focus on the Greater Toronto Area, Greater Vancouver Area, Montreal, Ottawa, Calgary, and Edmonton.
Schultz's January announcement apparently had some repercussions for the company. Some supporters of President Donald Trump called for a boycott of the coffee chain, and a firm that tracks consumer attitudes reported a dip in sentiment toward Starbucks.",2017-03-23T19:25:34Z,www.cbc.ca,http://www.cbc.ca/news/business/starbucks-hiring-refugees-1.4036668?cmp=rss
